huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Household Income Group,Race Ethnicity
B482450059001027H064,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,56598.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000053,,,54.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H065,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,10752.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000094,,,95.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H066,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,51194.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000071,,,72.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H067,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,13182.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000077,,,78.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H068,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,128001.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000047,,,48.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450059001027H069,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,54964.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000095,,,96.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H070,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5819.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000019,,,20.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H071,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,35955.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000079,,,80.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H072,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,58630.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000020,,,21.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H073,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,90039.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000045,,,46.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"4 $75,000 to $99,999","2 Black alone, Not Hispanic"
B482450059001027H074,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,28100.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000023,,,24.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H076,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,59315.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000012,,,13.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H077,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,35064.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000001,,,2.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H078,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,13434.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000025,,,26.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H054,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,57314.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000069,,,70.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H056,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,50884.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000083,,,84.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H057,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2830.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000061,,,62.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H058,482450059001027,482450059001027,482450059001,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,54854.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000099,,,100.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H084,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,40654.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000043,,,44.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H085,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8992.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000074,,,75.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H083,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,79243.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000034,,,35.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"4 $75,000 to $99,999","2 Black alone, Not Hispanic"
B482450059001027H089,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,15497.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000049,,,50.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450059001027H088,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,41674.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000063,,,64.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H081,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,918.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000044,,,45.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H080,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,51669.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000072,,,73.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H082,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,47455.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000064,,,65.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H091,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,93769.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000057,,,58.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"4 $75,000 to $99,999","2 Black alone, Not Hispanic"
B482450059001027H092,482450059001027,482450059001027,482450059001,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,79810.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000029,,,30.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"4 $75,000 to $99,999","2 Black alone, Not Hispanic"
B482450059001027H106,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,25646.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000014,,,15.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H107,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,46517.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000008,,,9.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H108,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,7632.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000065,,,66.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H109,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3859.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000089,,,90.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H104,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,59689.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000041,,,42.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H105,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,132115.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000092,,,93.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450059001027H103,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,45322.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000035,,,36.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H102,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,52200.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000058,,,59.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H096,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,81877.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000004,,,5.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"4 $75,000 to $99,999","2 Black alone, Not Hispanic"
B482450059001027H095,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,37755.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000026,,,27.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H094,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,11503.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000046,,,47.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H093,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1066.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000055,,,56.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H098,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,27194.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000016,,,17.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H099,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,131544.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000024,,,25.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450059001027H100,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1075.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000006,,,7.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H101,482450059001027,482450059001027,482450059001,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,38044.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000059,,,60.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001027H117,482450059001027,482450059001027,482450059001,48245005900,48245.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,83096.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000011,,,12.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"4 $75,000 to $99,999","2 Black alone, Not Hispanic"
B482450059001027H118,482450059001027,482450059001027,482450059001,48245005900,48245.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,8342.0,1.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000052,,,53.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001027H116,482450059001027,482450059001027,482450059001,48245005900,48245.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,46147.0,0.0,B482450059001027,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059001027,2.0,2.0,C00000000000000000000B482450059001027AP000038,,,39.0,Port Arthur,-93.94773473721256,29.8731285,,POINT (-93.94773473721257 29.8731285),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059002003H106,482450059002003,482450059002003,482450059002,48245005900,48245.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,14.0,5.0,142492.0,0.0,B482450059002003,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059002003,2.0,2.0,C00000000000000000000B482450059002003AP000074,,,75.0,Port Arthur,-93.95370021648044,29.868247,,POINT (-93.95370021648044 29.868247),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"5 $100,000 or more","4 Asian alone, Not Hispanic"
B482450059002003H067,482450059002003,482450059002003,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,49014.0,0.0,B482450059002003,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059002003,2.0,2.0,C00000000000000000000B482450059002003AP000001,,,2.0,Port Arthur,-93.95370021648044,29.868247,,POINT (-93.95370021648044 29.868247),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059002003H075,482450059002003,482450059002003,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,11078.0,1.0,B482450059002003,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059002003,2.0,2.0,C00000000000000000000B482450059002003AP000090,,,91.0,Port Arthur,-93.95370021648044,29.868247,,POINT (-93.95370021648044 29.868247),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002003H062,482450059002003,482450059002003,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,30163.0,0.0,B482450059002003,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059002003,2.0,2.0,C00000000000000000000B482450059002003AP000084,,,85.0,Port Arthur,-93.95370021648044,29.868247,,POINT (-93.95370021648044 29.868247),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059002003H061,482450059002003,482450059002003,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,149009.0,0.0,B482450059002003,1.0,2.0,3.0,2.0,2.0,2.0,C00000000000000000000B482450059002003,2.0,2.0,C00000000000000000000B482450059002003AP000033,,,34.0,Port Arthur,-93.95370021648044,29.868247,,POINT (-93.95370021648044 29.868247),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"5 $100,000 or more","2 Black alone, Not Hispanic"
